표찰번호,지번주소,위도,경도
235-16,광주광역시 서구 쌍촌동 1323,35.16036224,126.8580551
235-17,광주광역시 서구 쌍촌동 1323,35.16038132,126.8577805
235-18,광주광역시 서구 쌍촌동 1323,35.16039658,126.8575516
235-19,광주광역시 서구 쌍촌동 1323,35.16040421,126.8573227
235-20,광주광역시 서구 쌍촌동 1317,35.16041565,126.8571091
235-21,광주광역시 서구 쌍촌동 1317,35.16043472,126.8568954
235-22,광주광역시 서구 쌍촌동 1317,35.16044235,126.8566971
235-23,광주광역시 서구 쌍촌동 1317,35.16044998,126.8564987
235-24,광주광역시 서구 쌍촌동 1317,35.1604538,126.8563004
235-25,광주광역시 서구 쌍촌동 1320-3,35.16049576,126.8560638
235-26,광주광역시 서구 유촌동 841,35.16064072,126.8559875
235-27,광주광역시 서구 유촌동 841,35.16088867,126.8560028
235-28,광주광역시 서구 유촌동 841,35.16117859,126.8560104
235-29,광주광역시 서구 유촌동 841,35.1614418,126.8560257
235-30,광주광역시 서구 유촌동 841,35.16168976,126.856041
235-31,광주광역시 서구 쌍촌동 1335,35.1601181,126.8593369
235-32,광주광역시 서구 쌍촌동 1335,35.15969849,126.8592911
235-33,광주광역시 서구 쌍촌동 1335,35.15930557,126.8592682
235-34,광주광역시 서구 쌍촌동 1334-8,35.15904617,126.85923
235-35,광주광역시 서구 쌍촌동 1335,35.1591835,126.8594742
235-36,광주광역시 서구 쌍촌동 1335,35.15952301,126.85952
235-37,광주광역시 서구 쌍촌동 1335,35.15987396,126.8595352
235-38,광주광역시 서구 쌍촌동 1335,35.16020203,126.8595276
236-1,광주광역시 서구 쌍촌동 1377,35.15550232,126.8649979
236-2,광주광역시 서구 쌍촌동 1377,35.15558624,126.8647156
236-3,광주광역시 서구 쌍촌동 1377,35.15558624,126.8642807
236-4,광주광역시 서구 쌍촌동 1367,35.15558243,126.8638382
236-5,광주광역시 서구 쌍촌동 1367,35.15547943,126.8636475
236-6,광주광역시 서구 쌍촌동 1367,35.1554985,126.8640747
236-7,광주광역시 서구 쌍촌동 1377,35.15550232,126.8645172
237-1,광주광역시 서구 쌍촌동 1338,35.16128922,126.8633652
237-2,광주광역시 서구 쌍촌동 1338,35.1614151,126.8633804
237-3,광주광역시 서구 쌍촌동 1338,35.16163254,126.8634033
237-4,광주광역시 서구 쌍촌동 1338,35.16162491,126.8632278
237-5,광주광역시 서구 쌍촌동 1338,35.16130447,126.863205
237-6,광주광역시 서구 쌍촌동 1338,35.16117859,126.8631973
237-7,광주광역시 서구 쌍촌동 1338,35.16075134,126.8631744
237-8,광주광역시 서구 쌍촌동 1338,35.16019058,126.8631363
237-9,광주광역시 서구 쌍촌동 1338,35.16014481,126.8631287
237-10,광주광역시 서구 쌍촌동 1338,35.15984726,126.8631058
237-11,광주광역시 서구 쌍촌동 1338,35.15940857,126.8630753
237-12,광주광역시 서구 쌍촌동 1283,35.15927887,126.8630676
237-13,광주광역시 서구 쌍촌동 1283,35.15906525,126.8630447
237-14,광주광역시 서구 쌍촌동 1283,35.15862274,126.8630142
237-15,광주광역시 서구 쌍촌동 1283,35.15811539,126.8629837
237-16,광주광역시 서구 쌍촌동 1283,35.15831757,126.8631668
237-17,광주광역시 서구 쌍촌동 1283,35.15876007,126.8631744
237-18,광주광역시 서구 쌍촌동 1283,35.15924454,126.8632278
237-19,광주광역시 서구 쌍촌동 1338,35.15962982,126.8632507
237-20,광주광역시 서구 쌍촌동 1338,35.16007996,126.8632736
237-21,광주광역시 서구 쌍촌동 1338,35.16024399,126.8632889
237-22,광주광역시 서구 쌍촌동 1338,35.16055679,126.863327
237-23,광주광역시 서구 쌍촌동 1338,35.16096115,126.8633423
238-1,광주광역시 서구 쌍촌동 75-2,35.16354784,126.8634999
238-2,광주광역시 서구 쌍촌동 75-2,35.16391742,126.8635185
238-3,광주광역시 서구 쌍촌동 75-2,35.16442109,126.8635561
238-4,광주광역시 서구 쌍촌동 75-2,35.1647794,126.8635733
238-5,광주광역시 서구 쌍촌동 75-2,35.16516025,126.8635947
238-6,광주광역시 서구 쌍촌동 75-2,35.16556024,126.8636091
238-7,광주광역시 서구 쌍촌동 928-6,35.16593996,126.8636304
238-8,광주광역시 서구 쌍촌동 807-9,35.16622167,126.8636601
238-9,광주광역시 서구 쌍촌동 75-2,35.16279179,126.8634724
238-10,광주광역시 서구 쌍촌동 75-2,35.16315572,126.8634759
239-1,광주광역시 서구 쌍촌동 1134,35.16765213,126.8639221
239-2,광주광역시 서구 쌍촌동 1007-2,35.16759491,126.8643646
239-3,광주광역시 서구 쌍촌동 807-29,35.1675148,126.8635025
239-4,광주광역시 서구 쌍촌동 807-29,35.16731262,126.8635101
239-5,광주광역시 서구 쌍촌동 807-29,35.1670723,126.8634949
239-6,광주광역시 서구 쌍촌동 807-29,35.1668129,126.8634872
239-7,광주광역시 서구 쌍촌동 807-29,35.16651917,126.8634796
239-8,광주광역시 서구 쌍촌동 807-29,35.16666794,126.8636398
239-9,광주광역시 서구 쌍촌동 807-29,35.1669693,126.8636627
239-10,광주광역시 서구 쌍촌동 807-29,35.16720963,126.8636703
239-11,광주광역시 서구 쌍촌동 807-29,35.16743088,126.863678
240-1,광주광역시 서구 유촌동 872,35.16428321,126.8621816
240-2,광주광역시 서구 유촌동 872,35.16425321,126.8625562
240-3,광주광역시 서구 유촌동 872,35.16421983,126.8629308
240-15,광주광역시 서구 유촌동 872,35.16440035,126.8631459
240-16,광주광역시 서구 유촌동 872,35.16442245,126.8627658
240-17,광주광역시 서구 유촌동 872,35.16441188,126.8623844
240-18,광주광역시 서구 유촌동 872,35.16442723,126.8620112
240-19,광주광역시 서구 유촌동 875,35.16451819,126.8617462
240-20,광주광역시 서구 유촌동 875,35.16473228,126.8617582
240-21,광주광역시 서구 유촌동 875,35.16503988,126.8617742
240-22,광주광역시 서구 유촌동 875,35.16536326,126.8617901
240-23,광주광역시 서구 유촌동 864,35.16544086,126.861661
240-24,광주광역시 서구 유촌동 872,35.16443907,126.8615296
240-25,광주광역시 서구 유촌동 872,35.16443195,126.8612154
240-26,광주광역시 서구 유촌동 872,35.16444959,126.8608751
240-27,광주광역시 서구 유촌동 872,35.1644638,126.8604923
240-28,광주광역시 서구 유촌동 872,35.16447239,126.8601273
240-29,광주광역시 서구 유촌동 872,35.16449336,126.8597527
240-30,광주광역시 서구 유촌동 872,35.16450082,126.8593795
240-31,광주광역시 서구 유촌동 866,35.16435191,126.8592178
240-32,광주광역시 서구 유촌동 872,35.16437487,126.8595841
240-33,광주광역시 서구 유촌동 872,35.16435839,126.8599546
240-35,광주광역시 서구 유촌동 872,35.16432614,126.8603196
240-36,광주광역시 서구 유촌동 872,35.16432543,126.8606791
240-37,광주광역시 서구 유촌동 872,35.16432134,126.8610482
240-38,광주광역시 서구 유촌동 872,35.16428916,126.861475
240-39,광주광역시 서구 유촌동 871,35.16421722,126.8616205
240-40,광주광역시 서구 유촌동 872,35.1642603,126.8618578
241-1,광주광역시 서구 유촌동 866,35.16456688,126.8590268
241-2,광주광역시 서구 유촌동 853,35.16449443,126.8587278
241-3,광주광역시 서구 유촌동 853,35.16451091,126.8583738
241-4,광주광역시 서구 유촌동 853,35.16452066,126.8580335
241-5,광주광역시 서구 유촌동 853,35.16453716,126.8576946
241-6,광주광역시 서구 유촌동 853,35.16456398,126.8575065
241-7,광주광역시 서구 유촌동 866,35.16472143,126.8591925
241-8,광주광역시 서구 유촌동 866,35.16503355,126.8592126
241-9,광주광역시 서구 유촌동 866,35.16534905,126.8592298
241-10,광주광역시 서구 유촌동 866,35.16564878,126.8592568
241-11,광주광역시 서구 유촌동 866,35.16597217,126.8592795
241-12,광주광역시 서구 유촌동 866,35.16627303,126.8593051
241-13,광주광역시 서구 유촌동 866,35.16609256,126.8591366
241-14,광주광역시 서구 유촌동 866,35.16579395,126.8591083
241-15,광주광역시 서구 유촌동 866,35.16548522,126.8590924
241-16,광주광역시 서구 유촌동 866,35.16517422,126.8590655
241-17,광주광역시 서구 유촌동 866,35.16485421,126.8590414
242-1,광주광역시 서구 치평동 1183,35.15333939,126.8473282
242-2,광주광역시 서구 치평동 1183,35.15289307,126.8473358
242-3,광주광역시 서구 치평동 1183,35.15250397,126.8473358
242-4,광주광역시 서구 치평동 1183,35.15219116,126.8473206
242-5,광주광역시 서구 치평동 1183,35.15182495,126.8475037
242-6,광주광역시 서구 치평동 1183,35.15209579,126.847496
242-7,광주광역시 서구 치평동 1183,35.15240479,126.8475037
242-8,광주광역시 서구 치평동 1183,35.1526947,126.8474884
242-9,광주광역시 서구 치평동 1186,35.15862274,126.8473206
242-10,광주광역시 서구 치평동 1186,35.15820313,126.8473282
242-11,광주광역시 서구 치평동 1186,35.15774155,126.8473206
242-12,광주광역시 서구 치평동 1186,35.15729141,126.8473129
242-13,광주광역시 서구 치평동 1186,35.15685272,126.8473282
242-14,광주광역시 서구 치평동 1186,35.1567421,126.8473358
242-15,광주광역시 서구 치평동 1186,35.15624237,126.8473358
242-16,광주광역시 서구 치평동 1186,35.15573883,126.8473358
242-17,광주광역시 서구 치평동 1183,35.15501022,126.8473206
242-18,광주광역시 서구 치평동 1183,35.1545639,126.8473358
242-19,광주광역시 서구 치평동 1183,35.15421677,126.8473358
242-20,광주광역시 서구 치평동 1183,35.15390015,126.8473282
242-21,광주광역시 서구 치평동 1183,35.15351105,126.8473206
243-1,광주광역시 서구 치평동 1183,35.15364838,126.8474884
243-2,광주광역시 서구 치평동 1183,35.15444946,126.8474808
243-3,광주광역시 서구 치평동 1183,35.15486526,126.8474731
243-4,광주광역시 서구 치평동 1186,35.15541458,126.8474731
243-5,광주광역시 서구 치평동 1186,35.15558243,126.8474808
243-6,광주광역시 서구 치평동 1186,35.15597534,126.8474884
243-7,광주광역시 서구 치평동 1186,35.15625381,126.8474808
243-8,광주광역시 서구 치평동 1186,35.15672302,126.8474884
243-9,광주광역시 서구 치평동 1186,35.15718842,126.8474731
243-10,광주광역시 서구 치평동 1186,35.15750122,126.8474808
243-11,광주광역시 서구 치평동 1186,35.15782928,126.8474731
243-12,광주광역시 서구 치평동 1186,35.1581955,126.8474731
243-13,광주광역시 서구 치평동 1183,35.15320587,126.8474808
243-14,광주광역시 서구 치평동 1183,35.15346146,126.8474808
244-1,광주광역시 서구 치평동 1277,35.14522552,126.8402863
244-2,광주광역시 서구 치평동 1277,35.14533615,126.8406525
244-3,광주광역시 서구 치평동 1277,35.14546204,126.8411636
244-4,광주광역시 서구 치평동 1277,35.14561462,126.8416595
244-5,광주광역시 서구 치평동 1277,35.14571762,126.8421021
244-6,광주광역시 서구 치평동 1277,35.14583588,126.8425522
244-7,광주광역시 서구 치평동 1277,35.14590836,126.8428192
244-8,광주광역시 서구 치평동 1305,35.14577484,126.8430481
244-9,광주광역시 서구 치평동 1305,35.14548111,126.8432388
244-10,광주광역시 서구 치평동 1276,35.14496994,126.83992
244-11,광주광역시 서구 치평동 1276,35.14474487,126.8400574
244-12,광주광역시 서구 치평동 1276,35.14445114,126.8402405
244-13,광주광역시 서구 치평동 1276,35.14420319,126.8404694
244-14,광주광역시 서구 치평동 1276,35.1439209,126.8406754
244-15,광주광역시 서구 치평동 1276,35.14372253,126.8408127
244-16,광주광역시 서구 치평동 1276,35.14334488,126.841095
244-17,광주광역시 서구 치평동 1276,35.14435196,126.8407745
244-18,광주광역시 서구 치평동 1276,35.14461136,126.8405838
244-19,광주광역시 서구 치평동 1276,35.1448822,126.8403473
244-20,광주광역시 서구 치평동 1276,35.14503479,126.8402405
245-1,광주광역시 서구 치평동 1325,35.14647675,126.8463974
245-2,광주광역시 서구 치평동 1325,35.14666748,126.8462448
245-3,광주광역시 서구 치평동 1277,35.14683151,126.8463058
245-4,광주광역시 서구 치평동 1277,35.14698029,126.8468018
245-5,광주광역시 서구 치평동 1277,35.14708328,126.8471756
245-6,광주광역시 서구 치평동 1277,35.14717484,126.8474884
246-1,광주광역시 서구 치평동 1167,35.15510178,126.8394623
246-2,광주광역시 서구 치평동 1167,35.15510178,126.8397903
246-3,광주광역시 서구 치평동 1167,35.15511703,126.8400955
246-4,광주광역시 서구 치평동 1167,35.15511322,126.840416
246-5,광주광역시 서구 치평동 1167,35.15511703,126.8407593
246-6,광주광역시 서구 치평동 1167,35.15509796,126.8410721
246-7,광주광역시 서구 치평동 1167,35.15508652,126.8413849
246-8,광주광역시 서구 치평동 1162,35.15510559,126.8417358
246-9,광주광역시 서구 치평동 1167,35.15511703,126.842041
246-10,광주광역시 서구 치평동 1167,35.15512466,126.8423386
246-11,광주광역시 서구 치평동 1167,35.15511703,126.8426819
246-12,광주광역시 서구 치평동 1167-1,35.15497971,126.8386536
246-13,광주광역시 서구 치평동 1167-1,35.15467834,126.8386688
246-14,광주광역시 서구 치평동 1167-1,35.15444946,126.8386612
246-15,광주광역시 서구 치평동 1167-1,35.15404892,126.8386383
246-16,광주광역시 서구 치평동 1167-1,35.15382004,126.8386154
246-17,광주광역시 서구 치평동 1167-1,35.15353775,126.8386307
246-18,광주광역시 서구 치평동 1167-1,35.15322495,126.8386612
246-19,광주광역시 서구 치평동 1167-1,35.15290451,126.8386307
246-20,광주광역시 서구 치평동 1167-1,35.15261841,126.8386307
246-21,광주광역시 서구 치평동 1167-1,35.15232468,126.8386459
246-22,광주광역시 서구 치평동 1167-1,35.15208054,126.8386383
246-23,광주광역시 서구 치평동 1167-1,35.1518364,126.8386536
247-1,광주광역시 서구 치평동 1167-1,35.1554184,126.838974
247-2,광주광역시 서구 치평동 1167-1,35.15581512,126.838974
247-3,광주광역시 서구 치평동 1167-1,35.15614319,126.8389664
247-4,광주광역시 서구 치평동 1167-1,35.15647888,126.8389664
247-5,광주광역시 서구 치평동 1167-1,35.15677643,126.8389664
247-6,광주광역시 서구 치평동 1167-1,35.15710068,126.838974
247-7,광주광역시 서구 치평동 1167-1,35.15742111,126.8389816
247-8,광주광역시 서구 치평동 1167-1,35.15777969,126.838974
247-9,광주광역시 서구 치평동 1167-1,35.15742874,126.8386459
247-10,광주광역시 서구 치평동 1167-1,35.15709305,126.8386459
247-11,광주광역시 서구 치평동 1167-1,35.15678406,126.8386536
247-12,광주광역시 서구 치평동 1167-1,35.15646744,126.8386383
247-13,광주광역시 서구 치평동 1167-1,35.15613556,126.8386459
247-14,광주광역시 서구 치평동 1167-1,35.15580368,126.8386612
247-15,광주광역시 서구 치평동 1167-1,35.15545654,126.8386459
247-16,광주광역시 서구 치평동 1167-1,35.1552887,126.8386459
247-17,광주광역시 서구 치평동 1167-1,35.15184021,126.8389511
247-18,광주광역시 서구 치평동 1167-1,35.15209579,126.838974
247-19,광주광역시 서구 치평동 1167-1,35.15234756,126.838974
247-20,광주광역시 서구 치평동 1167-1,35.15262222,126.8389893
247-21,광주광역시 서구 치평동 1167-1,35.15296555,126.8389816
247-22,광주광역시 서구 치평동 1167-1,35.15323639,126.838974
247-23,광주광역시 서구 치평동 1167-1,35.15355301,126.8390045
247-24,광주광역시 서구 치평동 1167-1,35.15382385,126.8390121
