등록번호,표찰번호,지번주소,도로명주소,경도,위도,데이터제공일자
11887,(첨단지구) 한국산업인력공단 09,대촌동 961,,35.227962,126.861382,2022-11-10
11888,(첨단지구) 한국산업인력공단 10,대촌동 961,,35.22784,126.861732,2022-11-10
11889,(첨단지구) 한국산업인력공단 11,대촌동 961,,35.227722,126.862083,2022-11-10
11890,(첨단지구) 한국산업인력공단 12,대촌동 961,,35.227596,126.862442,2022-11-10
11891,(첨단지구) 한국산업인력공단 13,대촌동 961,,35.22747,126.862816,2022-11-10
11892,(첨단지구) 한국산업인력공단 14,대촌동 961,,35.227623,126.862946,2022-11-10
11893,(첨단지구) 한국산업인력공단 15,대촌동 961,,35.227757,126.862541,2022-11-10
11894,(첨단지구) 한국산업인력공단 16,대촌동 961,,35.227879,126.862206,2022-11-10
11895,(첨단지구) 한국산업인력공단 17,대촌동 961,,35.228001,126.861855,2022-11-10
11896,(첨단지구) 한국산업인력공단 18,대촌동 961,,35.228149,126.86142,2022-11-10
11897,(첨단지구) 한국산업인력공단 19,대촌동 961,,35.228233,126.86116,2022-11-10
11898,(첨단지구) 한국산업인력공단 20,대촌동 961,,35.228359,126.860794,2022-11-10
11899,(첨단지구) 한국산업인력공단 21,대촌동 961,,35.228527,126.860252,2022-11-10
11900,(첨단지구) 한국산업인력공단 22,대촌동 961,,35.228577,126.860039,2022-11-10
11901,(첨단지구) 한국산업인력공단 23,대촌동 961,,35.228653,126.859657,2022-11-10
11902,(첨단지구) 한국산업인력공단 24,대촌동 961,,35.228706,126.859283,2022-11-10
11903,(첨단지구) 한국산업인력공단 25,대촌동 961,,35.228737,126.858902,2022-11-10
11904,(첨단지구) 한국산업인력공단 26,대촌동 961,,35.228741,126.858543,2022-11-10
11905,(첨단지구) 한국산업인력공단 27,대촌동 961,,35.228745,126.858231,2022-11-10
11906,(첨단지구) 한국산업인력공단 28,오룡동 1120,,35.228748,126.857735,2022-11-10
11907,(첨단지구) 한국산업인력공단 29,오룡동 1120,,35.228752,126.857353,2022-11-10
11908,(첨단지구) 한국산업인력공단 30,오룡동 1120,,35.228748,126.856972,2022-11-10
11909,(첨단지구) 한국산업인력공단 31,오룡동 1120,,35.228745,126.85659,2022-11-10
11910,(첨단지구) 한국산업인력공단 32,오룡동 1120,,35.228748,126.856201,2022-11-10
11911,(첨단지구) 한국산업인력공단 33,오룡동 1120,,35.22876,126.855812,2022-11-10
11912,(첨단지구) 한국산업인력공단 34,오룡동 1120,,35.228775,126.855446,2022-11-10
11913,(첨단지구) 한국산업인력공단 35,오룡동 1120,,35.22876,126.855026,2022-11-10
11914,(첨단지구) 한국산업인력공단 36,오룡동 1120,,35.228764,126.854668,2022-11-10
11915,(첨단지구) 한국산업인력공단 37,오룡동 1120,,35.228764,126.854271,2022-11-10
11916,(첨단지구) 한국산업인력공단 38,오룡동 1120,,35.228748,126.853889,2022-11-10
11918,(첨단지구) 한국산업인력공단 40,오룡동 1120,,35.22863,126.853172,2022-11-10
11919,(첨단지구) 한국산업인력공단 41,오룡동 1120,,35.228535,126.852806,2022-11-10
11920,(첨단지구) 한국산업인력공단 42,오룡동 1120,,35.228363,126.852882,2022-11-10
11921,(첨단지구) 한국산업인력공단 43,오룡동 1120,,35.228439,126.853203,2022-11-10
11922,(첨단지구) 한국산업인력공단 44,오룡동 1120,,35.228508,126.853539,2022-11-10
11923,(첨단지구) 한국산업인력공단 45,오룡동 1120,,35.228558,126.853905,2022-11-10
11924,(첨단지구) 한국산업인력공단 46,오룡동 1120,,35.228584,126.854294,2022-11-10
11925,(첨단지구) 한국산업인력공단 47,오룡동 1120,,35.228577,126.854675,2022-11-10
11926,(첨단지구) 한국산업인력공단 48,오룡동 1120,,35.22858,126.855057,2022-11-10
11927,(첨단지구) 한국산업인력공단 49,오룡동 1120,,35.228573,126.855446,2022-11-10
11928,(첨단지구) 한국산업인력공단 50,오룡동 1120,,35.228577,126.85582,2022-11-10
11929,(첨단지구) 한국산업인력공단 51,오룡동 1120,,35.22855,126.856216,2022-11-10
11930,(첨단지구) 한국산업인력공단 52,오룡동 1120,,35.228573,126.856575,2022-11-10
11931,(첨단지구) 한국산업인력공단 53,오룡동 1120,,35.228565,126.856956,2022-11-10
11932,(첨단지구) 한국산업인력공단 54,오룡동 1120,,35.228561,126.857353,2022-11-10
11934,(첨단지구) 한국산업인력공단 56,대촌동 961,,35.228561,126.858162,2022-11-10
11943,(첨단) LED단지4 1,대촌동 959-78,,35.226883,126.857948,2022-11-10
11951,(첨단) LED단지4 14,대촌동 959-78,,35.226143,126.861115,2022-11-10
11954,(첨단) LED단지4 10,대촌동 959-78,,35.225868,126.86171,2022-11-10
11955,(첨단) LED단지4 12,대촌동 959-78,,35.225918,126.861954,2022-11-10
11965,(첨단) LED단지3 1,대촌동 959-79,,35.225193,126.857567,2022-11-10
11974,(첨단) LED단지3 11,대촌동 959-79,,35.224339,126.861145,2022-11-10
11978,(첨단) LED단지2 4,대촌동 959-80,,35.223892,126.858269,2022-11-10
11982,(첨단) LED단지2 2,대촌동 959-80,,35.224098,126.857506,2022-11-10
11988,(첨단) LED단지2 7,대촌동 959-80,,35.223553,126.859558,2022-11-10
11993,(첨단) LED단지2 11,대촌동 959-80,,35.223377,126.860588,2022-11-10
11995,(첨단) LED단지1 1,대촌동 959-81,,35.223064,126.856934,2022-11-10
11999,(첨단) LED단지1 3,대촌동 959-81,,35.222855,126.857765,2022-11-10
12003,(첨단) LED단지1 5,대촌동 959-81,,35.222618,126.858612,2022-11-10
12012,LP-4C 34,연제동 1048,,35.19696,126.864273,2022-11-10
12013,LP-4C 30,연제동 1048,,35.19595,126.864128,2022-11-10
12014,LP-4C 31,연제동 1048,,35.196163,126.864182,2022-11-10
12015,LP-4C 32,연제동 1048,,35.19643,126.864227,2022-11-10
12016,LP-4C 33,연제동 1048,,35.196606,126.864258,2022-11-10
12017,LP-4C 29,연제동 1048,,35.1968,126.864265,2022-11-10
12018,LP-4C 28,연제동 1048,,35.195705,126.864204,2022-11-10
12019,LP-4C 27,연제동 1048,,35.195412,126.864189,2022-11-10
12020,LP-4C 26,연제동 1048,,35.195133,126.864174,2022-11-10
12021,LP-4C 25,연제동 1048,,35.194839,126.864159,2022-11-10
12022,LP-4C 24,연제동 1048,,35.194542,126.864136,2022-11-10
12023,LP-4C 23,연제동 1048,,35.194271,126.86412,2022-11-10
12024,LP-4C 22,연제동 1048,,35.193985,126.864105,2022-11-10
12025,LP-4C 21,연제동 1048,,35.193691,126.86409,2022-11-10
12026,LP-4C 20,연제동 1048,,35.193401,126.864059,2022-11-10
12027,LP-4C 19,연제동 1048,,35.193111,126.864067,2022-11-10
12028,LP-4C 18,동림동 72-10,,35.19257,126.864044,2022-11-10
12029,LP-4C 17,동림동 68-5,,35.192299,126.864021,2022-11-10
12030,LP-4C 16,동림동 71-4,,35.19202,126.863945,2022-11-10
12031,LP-4C 15,동림동 69-6,,35.191711,126.864014,2022-11-10
12032,LP-4C 14,동림동 69-6,,35.191341,126.863983,2022-11-10
12033,LP-4C 13,동림동 69-6,,35.191067,126.863968,2022-11-10
12034,LP-4C 12,동림동 70-5,,35.190804,126.86393,2022-11-10
12035,LP-4C 11,동림동 70-5,,35.190536,126.863892,2022-11-10
12036,LP-4C 10,동림동 70-5,,35.190289,126.863846,2022-11-10
12037,LP-4C 9,동림동 70-13,,35.190025,126.863724,2022-11-10
12038,LP-4C 8,동림동 70-13,,35.189754,126.863716,2022-11-10
12039,LP-4C 7,동림동 71-29,,35.189484,126.863655,2022-11-10
12040,LP-4C 6,동림동 66-5,,35.189209,126.863571,2022-11-10
12041,LP-4C 5,동림동 66-5,,35.188938,126.863472,2022-11-10
12042,LP-4C 4,동림동 1112-38,,35.188663,126.863365,2022-11-10
12044,LP-4C 2,동림동 145-5,,35.188141,126.863144,2022-11-10
12045,LP-4C 1,동림동 135-1,,35.187931,126.863022,2022-11-10
12046,(북광주IC) 신용교차로 4,신용동 862,,35.213062,126.866768,2022-11-10
12047,(북광주IC) 신용교차로 8,신용동 862,,35.213074,126.866852,2022-11-10
12048,(북광주IC) 신용교차로 3,신용동 862,,35.213348,126.866608,2022-11-10
12049,(북광주IC) 신용교차로 2,신용동 641-2,,35.213593,126.866371,2022-11-10
12050,(북광주IC) 신용교차로 1,신용동 641-2,,35.213764,126.866043,2022-11-10
12051,(북광주IC) 신용교차로 7,신용동 862,,35.213326,126.866882,2022-11-10
12052,(북광주IC) 신용교차로 6,신용동 641-2,,35.213566,126.866859,2022-11-10
12053,(북광주IC) 신용교차로 11,신용동 641-2,,35.213459,126.867264,2022-11-10
12055,(북광주IC) 신용교차로 15,신용동 10-2,,35.213196,126.868034,2022-11-10
12056,(북광주IC) 신용교차로 14,신용동 862,,35.213196,126.867729,2022-11-10
12057,(북광주IC) 신용교차로 13,신용동 862,,35.21307,126.86747,2022-11-10
12058,,신용동 862,,35.212982,126.867241,2022-11-10
12059,,신용동 862,,35.213215,126.867249,2022-11-10
12060,(북광주IC) 신용교차로 5,신용동 641-2,,35.213669,126.866524,2022-11-10
12061,(가로등) LP-3C 37 ,동림동 149-6,,35.187672,126.862892,2022-11-10
12062,(가로등) LP-3C 36,동림동 149-6,,35.187374,126.862724,2022-11-10
12063,(가로등) LP-3C 35,동림동 149-6,,35.187111,126.862564,2022-11-10
12064,(가로등) LP-3C 34,동림동 149-6,,35.186863,126.862411,2022-11-10
12065,(가로등) LP-3C 33,동림동 156,,35.186615,126.862167,2022-11-10
12066,(가로등) LP-3C 41,동림동 149-10,,35.187717,126.86277,2022-11-10
12067,(가로등) LP-3C 40,동림동 149-10,,35.187485,126.862648,2022-11-10
12068,(가로등) LP-3C 39,동림동 149-10,,35.187199,126.862488,2022-11-10
12069,(가로등) LP-3C 38,동림동 149-6,,35.186924,126.86232,2022-11-10
12070,(가로등) LP-3C 32,동림동 156,,35.186356,126.862083,2022-11-10
12071,(가로등) LP-3C 31,동림동 산 44-1,,35.186092,126.861938,2022-11-10
12072,(가로등) LP-3C 30,동림동 산 48-4,,35.185841,126.861778,2022-11-10
12074,(가로등) LP-3C 28,동림동 산 50,,35.185314,126.861427,2022-11-10
12077,(가로등) LP-3C 25,동림동 166-1,,35.184429,126.860832,2022-11-10
12078,(가로등) LP-3C 24,동림동 166-1,,35.184105,126.860626,2022-11-10
12079,(가로등) LP-3C 23,동림동 166-1,,35.1838,126.860428,2022-11-10
12080,(가로등) LP-3C 22,동림동 166-1,,35.183487,126.860222,2022-11-10
12083,(가로등) LP-3C 18,동림동 173-1,,35.182159,126.859268,2022-11-10
12084,(가로등) LP-3C 17,동림동 173-1,,35.181915,126.859093,2022-11-10
12085,(가로등) LP-3C 16,동림동 173-1,,35.18166,126.858978,2022-11-10
12086,(가로등) LP-3C 15,동림동 173,,35.182148,126.859398,2022-11-10
12087,(가로등) LP-3C 14,동림동 173,,35.181847,126.859222,2022-11-10
12088,(가로등) LP-3C 13,동림동 173,,35.181522,126.859062,2022-11-10
12089,(가로등) LP-3C 12,동림동 1129-1,,35.181206,126.858917,2022-11-10
12090,(가로등) LP-3C 11,동림동 1129-1,,35.180843,126.858795,2022-11-10
12092,(가로등) LP-3C 9,동림동 944-1,,35.180138,126.858597,2022-11-10
12093,(가로등) LP-3C 8,동림동 920-8,,35.179783,126.858513,2022-11-10
12094,(가로등) LP-3C 7,동림동 919-2,,35.179482,126.858398,2022-11-10
12095,(가로등) LP-3C 6,동림동 919-2,,35.178768,126.858284,2022-11-10
12096,(가로등) LP-3C 5,동림동 919-2,,35.179287,126.858345,2022-11-10
12097,(가로등) LP-3C 4,동림동 919-2,,35.179035,126.858322,2022-11-10
12098,(가로등) LP-3C 3,동림동 918-3,,35.178425,126.858238,2022-11-10
12099,(가로등) LP-3C 2,동림동 918-3,,35.178047,126.858162,2022-11-10
12100,(가로등) LP-3C 1,동림동 917-2,,35.177715,126.858086,2022-11-10
12101,(가로등) LP-2C 33,동림동 917-2,,35.177353,126.858009,2022-11-10
12102,(가로등) LP-2C 32,동림동 917-2,,35.176991,126.857918,2022-11-10
12103,(가로등) LP-2C 31,동림동 916-18,,35.176624,126.857864,2022-11-10
12104,(가로등) LP-2C 30,동림동 916-18,,35.17627,126.857765,2022-11-10
12105,(가로등) LP-2C 29,동림동 915-2,,35.1759,126.857697,2022-11-10
12106,(가로등) LP-2C 28,동림동 915-2,,35.175556,126.85762,2022-11-10
12107,(가로등) LP-2C 27,동림동 915-2,,35.17519,126.857552,2022-11-10
12108,(가로등) LP-2C 26,동림동 914-2,,35.17485,126.857475,2022-11-10
12109,(가로등) LP-2C 25,동림동 914-2,,35.17453,126.857399,2022-11-10
12110,(가로등) LP-2C 24,동림동 914-2,,35.174259,126.857307,2022-11-10
12111,(가로등) LP-2C 22,동림동 913-1,,35.173752,126.857193,2022-11-10
12112,(가로등) LP-2C 21,동림동 913-1,,35.173428,126.857124,2022-11-10
12113,(가로등) LP-2C 20,동림동 913-1,,35.173172,126.857071,2022-11-10
12115,(가로등) LP-2D 33,동림동 900-15,,35.17281,126.858353,2022-11-10
12116,(가로등) LP-2D 32,동림동 913-1,,35.172977,126.858002,2022-11-10
12117,(가로등) LP-2D 31,동림동 913-1,,35.173286,126.857788,2022-11-10
12118,(가로등) LP-2D 30,동림동 913-1,,35.173599,126.857727,2022-11-10
12119,(가로등) LP-2D 29,동림동 882-1,,35.173912,126.857773,2022-11-10
12120,(가로등) LP-2D 28,동림동 914-2,,35.17408,126.85778,2022-11-10
12121,(가로등) LP-2D 19,동림동 914-2,,35.174492,126.857819,2022-11-10
12122,(가로등) LP-2D 20,동림동 914-2,,35.174786,126.857834,2022-11-10
12125,(가로등) LP-2D 16,동림동 913-1,,35.173649,126.857635,2022-11-10
12126,(가로등) LP-2D 15,동림동 913-1,,35.173389,126.857559,2022-11-10
12127,(가로등) LP-2D 14,동림동 913-1,,35.173122,126.857483,2022-11-10
12129,(가로등) LP-2D 22,동림동 915-2,,35.175488,126.857918,2022-11-10
12130,(가로등) LP-2D 23,동림동 946-17,,35.175869,126.858017,2022-11-10
12131,(가로등) LP-2D 24,동림동 916-18,,35.176228,126.858086,2022-11-10
12132,(가로등) LP-2D 25,동림동 916-18,,35.17659,126.858154,2022-11-10
12133,(가로등) LP-2D 26,동림동 917-2,,35.176949,126.858246,2022-11-10
12134,(가로등) LP-2D 27,동림동 917-2,,35.177322,126.858322,2022-11-10
12135,(가로등) LP-3D 1,동림동 917-2,,35.177662,126.858383,2022-11-10
12136,(가로등) LP-3D 2,동림동 918-3,,35.178009,126.858459,2022-11-10
12137,(가로등) LP-3D 3,동림동 918-3,,35.178398,126.858528,2022-11-10
12138,(가로등) LP-3D 4,동림동 919-2,,35.178734,126.85862,2022-11-10
12139,(가로등) LP-3D 6,동림동 919-2,,35.179211,126.858772,2022-11-10
12141,(가로등) LP-3D 8,동림동 1119-6,,35.179718,126.858833,2022-11-10
12142,(가로등) LP-3D 9,동림동 756-1,,35.180088,126.858894,2022-11-10
12143,(가로등) LP-3D 10,동림동 184-1,,35.180443,126.858986,2022-11-10
12144,(가로등) LP-3D 11,동림동 184-1,,35.180798,126.859085,2022-11-10
12145,(가로등) LP-3D 12,동림동 산 58-14,,35.181129,126.8592,2022-11-10
12146,(가로등) LP-3D 13,동림동 산 58-14,,35.181461,126.859329,2022-11-10
12147,(가로등) LP-3D 14,동림동 산 58-14,,35.181736,126.85955,2022-11-10
12148,(가로등) LP-3D 15,동림동 산 58-14,,35.182037,126.859695,2022-11-10
12149,(가로등) LP-3D 16,동림동 산 58-14,,35.182358,126.859901,2022-11-10
12150,(가로등) LP-3D 17,동림동 산 58-4,,35.182659,126.860092,2022-11-10
12151,(가로등) LP-3D 18,동림동 산 58-4,,35.183018,126.860329,2022-11-10
12152,(가로등) LP-3D 19,동림동 산 58-1,,35.183346,126.86055,2022-11-10
12153,(가로등) LP-3D 20,동림동 산 54-4,,35.183678,126.860756,2022-11-10
12154,(가로등) LP-3D 21,동림동 산 54-4,,35.183968,126.860962,2022-11-10
12155,(가로등) LP-3D 22,동림동 산 56-9,,35.184288,126.861168,2022-11-10
12156,(가로등) LP-3D 23,동림동 산 53,,35.184593,126.861382,2022-11-10
12162,(가로등) LP-3D 29,동림동 149-6,,35.186211,126.86245,2022-11-10
12163,(가로등) LP-3D 30,동림동 149-6,,35.186424,126.862663,2022-11-10
12164,(가로등) LP-3D 31,동림동 149-6,,35.186707,126.862778,2022-11-10
12165,(가로등) LP-3D 35,동림동 152-1,,35.18668,126.8629,2022-11-10
12166,(가로등) LP-3D 32,동림동 149-6,,35.186958,126.862961,2022-11-10
12167,(가로등) LP-3D 33,동림동 149-6,,35.187218,126.863106,2022-11-10
12168,(가로등) LP-3D 34,동림동 54,,35.187485,126.863266,2022-11-10
12169,(가로등) LP-3D 36,동림동 150-1,,35.186966,126.863098,2022-11-10
12170,(가로등) LP-3D 37,동림동 149-6,,35.187241,126.863289,2022-11-10
12171,(가로등) LP-3D 38,동림동 54,,35.18745,126.863495,2022-11-10
12172,LP-4D 1,동림동 147-1,,35.187737,126.86338,2022-11-10
12173,(터널),연제동 1048,,35.193745,126.862625,2022-11-10
12174,(터널),연제동 1048,,35.193661,126.86264,2022-11-10
12175,(터널),연제동 182-5,,35.193268,126.867065,2022-11-10
12176,(터널),연제동 182-6,,35.193165,126.867073,2022-11-10
12177,(터널),연제동 182-4,,35.193089,126.866966,2022-11-10
12178,(터널),연제동 182-4,,35.192974,126.866966,2022-11-10
12179,(터널),연제동 182-4,,35.192787,126.866859,2022-11-10
12180,(터널),연제동 182-4,,35.192913,126.866852,2022-11-10
12181,(터널),연제동 182-4,,35.192711,126.866737,2022-11-10
12182,(터널),연제동 182-4,,35.192596,126.866745,2022-11-10
12183,(터널),동림동 1146-4,,35.192574,126.866646,2022-11-10
12184,(보안등) LP-J 1,양산동 1147,,35.207573,126.879684,2022-11-10
12185,(보안등) LP-J 2,양산동 1062,,35.207344,126.879883,2022-11-10
12186,(보안등) LP-J 3,양산동 1143,,35.207336,126.880325,2022-11-10
12187,(보안등) LP-J 4,양산동 1066,,35.207325,126.880669,2022-11-10
12188,(보안등) LP-J 5,양산동 1143,,35.207577,126.880623,2022-11-10
12189,(보안등) LP-J 6,양산동 1147,,35.207199,126.879631,2022-11-10
12190,(보안등) LP-J 7,양산동 1147,,35.206924,126.879562,2022-11-10
12191,(보안등) LP-J 8,양산동 1146,,35.20694,126.87986,2022-11-10
12192,(보안등) LP-J 9,양산동 1146,,35.206837,126.880325,2022-11-10
12193,(보안등) LP-J 10,양산동 1146,,35.206715,126.880714,2022-11-10
12194,(보안등) LP-J 11,양산동 1146,,35.20689,126.880913,2022-11-10
12195,(보안등) LP-J 12,양산동 1146,,35.206589,126.880669,2022-11-10
12196,(보안등) LP-J 21,양산동 1147,,35.206268,126.8806,2022-11-10
12197,(보안등) LP-J 22,양산동 1147,,35.206013,126.880852,2022-11-10
12198,(보안등) LP-J 23,양산동 1147,,35.205704,126.881027,2022-11-10
12199,(보안등) LP-J 24,양산동 1147,,35.205494,126.880867,2022-11-10
12200,(보안등) LP-J 20,양산동 1147,,35.206257,126.880417,2022-11-10
12201,(보안등) LP-J 19,양산동 1147,,35.206486,126.880196,2022-11-10
12202,(보안등) LP-J 18,양산동 1077-2,연양로117번길,35.206581,126.879807,2022-11-10
12203,(보안등) LP-J 17,양산동 1147,,35.206699,126.879303,2022-11-10
12204,(보안등) LP-J 16,양산동 1147,,35.206543,126.878906,2022-11-10
